<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2024.02.23	16:46:58.288		1.64748			4
2024.02.23	16:46:58.887		1.64747			4
2024.02.23	16:46:59.105		1.64749			4
2024.02.23	16:46:59.348	1.64730				2
2024.02.23	16:46:59.560		1.64748			4
2024.02.23	16:47:00.343	1.64730	1.64749			6
2024.02.23	16:47:00.482	1.64729	1.64746			6
2024.02.23	16:47:01.007		1.64745			4
2024.02.23	16:47:01.111	1.64727				2
2024.02.23	16:47:01.451		1.64744			4
2024.02.23	16:47:01.587		1.64745			4
2024.02.23	16:47:02.133	1.64725	1.64741			6
2024.02.23	16:47:02.237	1.64724	1.64743			6
2024.02.23	16:47:02.349	1.64723	1.64741			6
2024.02.23	16:47:02.451	1.64722				2
2024.02.23	16:47:03.063		1.64740			4
2024.02.23	16:47:03.238	1.64720				2
2024.02.23	16:47:03.460	1.64721	1.64741			6
2024.02.23	16:47:03.563	1.64723				2
2024.02.23	16:47:03.663		1.64740			4
2024.02.23	16:47:03.768	1.64722				2
2024.02.23	16:47:03.870	1.64721	1.64741			6
2024.02.23	16:47:03.993		1.64740			4
2024.02.23	16:47:04.101		1.64741			4
2024.02.23	16:47:05.005	1.64724	1.64742			6
2024.02.23	16:47:05.584	1.64723	1.64743			6
2024.02.23	16:47:05.688	1.64724	1.64744			6
2024.02.23	16:47:05.793		1.64743			4
2024.02.23	16:47:05.905	1.64722	1.64742			6
2024.02.23	16:47:06.109	1.64721	1.64741			6
2024.02.23	16:47:06.332	1.64722				2
2024.02.23	16:47:06.436		1.64742			4
2024.02.23	16:47:06.718	1.64723				2
2024.02.23	16:47:06.836	1.64722				2
2024.02.23	16:47:06.944	1.64724	1.64741			6
2024.02.23	16:47:08.014		1.64742			4
2024.02.23	16:47:08.503		1.64743			4
2024.02.23	16:47:08.833		1.64742			4
2024.02.23	16:47:08.937	1.64723				2
2024.02.23	16:47:09.243		1.64741			4
2024.02.23	16:47:09.745		1.64742			4
2024.02.23	16:47:10.367	1.64722				2
2024.02.23	16:47:10.480		1.64743			4
2024.02.23	16:47:10.607		1.64742			4
2024.02.23	16:47:10.707	1.64721	1.64740			6
2024.02.23	16:47:10.828	1.64722				2
2024.02.23	16:47:12.563	1.64721	1.64741			6
2024.02.23	16:47:12.681	1.64717	1.64738			6
2024.02.23	16:47:12.783	1.64719				2
2024.02.23	16:47:12.884	1.64720	1.64739			6
2024.02.23	16:47:13.086		1.64740			4
2024.02.23	16:47:13.194	1.64721				2
2024.02.23	16:47:13.303		1.64742			4
2024.02.23	16:47:13.404	1.64722				2
2024.02.23	16:47:14.008		1.64743			4
2024.02.23	16:47:14.370		1.64742			4
2024.02.23	16:47:14.481		1.64743			4
2024.02.23	16:47:14.613	1.64738	1.64751			6
2024.02.23	16:47:14.720	1.64748	1.64764			6
2024.02.23	16:47:14.822	1.64745				2
2024.02.23	16:47:15.035	1.64744	1.64766			6
2024.02.23	16:47:15.163		1.64765			4
2024.02.23	16:47:15.266	1.64745	1.64764			6
2024.02.23	16:47:15.370	1.64743				2
2024.02.23	16:47:15.472		1.64762			4
2024.02.23	16:47:15.608		1.64763			4
2024.02.23	16:47:15.712	1.64745	1.64765			6
2024.02.23	16:47:16.369	1.64740	1.64757			6
2024.02.23	16:47:16.470	1.64738				2
2024.02.23	16:47:16.689		1.64756			4
2024.02.23	16:47:16.810		1.64759			4
2024.02.23	16:47:16.929	1.64739				2
2024.02.23	16:47:17.242	1.64740				2
2024.02.23	16:47:17.721		1.64760			4
2024.02.23	16:47:18.156	1.64741				2
2024.02.23	16:47:18.935	1.64740				2
2024.02.23	16:47:19.753		1.64762			4
2024.02.23	16:47:19.956	1.64742	1.64763			6
2024.02.23	16:47:20.160	1.64743	1.64764			6
2024.02.23	16:47:20.260	1.64742				2
2024.02.23	16:47:20.482	1.64743				2
2024.02.23	16:47:21.162	1.64742				2
2024.02.23	16:47:21.587	1.64743				2
2024.02.23	16:47:21.692		1.64763			4
2024.02.23	16:47:22.011	1.64742				2
2024.02.23	16:47:22.131	1.64743				2
2024.02.23	16:47:22.243		1.64762			4
2024.02.23	16:47:22.451	1.64744	1.64761			6
2024.02.23	16:47:22.552	1.64743				2
2024.02.23	16:47:23.139	1.64746	1.64763			6
2024.02.23	16:47:23.243		1.64765			4
2024.02.23	16:47:23.364	1.64747				2
2024.02.23	16:47:25.310	1.64745	1.64762			6
2024.02.23	16:47:25.412		1.64763			4
2024.02.23	16:47:25.992	1.64746	1.64765			6
2024.02.23	16:47:26.533		1.64766			4
2024.02.23	16:47:26.750	1.64745				2
2024.02.23	16:47:27.011	1.64748	1.64768			6
2024.02.23	16:47:27.740	1.64750	1.64769			6
2024.02.23	16:47:28.387	1.64749	1.64768			6
2024.02.23	16:47:28.487		1.64769			4
2024.02.23	16:47:28.740		1.64768			4
2024.02.23	16:47:28.970	1.64748				2
2024.02.23	16:47:29.671	1.64750	1.64769			6
2024.02.23	16:47:30.025	1.64753	1.64772			6
2024.02.23	16:47:30.483		1.64773			4
2024.02.23	16:47:31.623		1.64772			4
2024.02.23	16:47:31.770		1.64773			4
2024.02.23	16:47:32.013		1.64772			4
2024.02.23	16:47:32.360		1.64771			4
2024.02.23	16:47:32.719	1.64750	1.64768			6
2024.02.23	16:47:32.818	1.64748	1.64769			6
2024.02.23	16:47:33.042	1.64749				2
2024.02.23	16:47:33.159	1.64748	1.64765			6
2024.02.23	16:47:33.288		1.64768			4
2024.02.23	16:47:33.394		1.64766			4
2024.02.23	16:47:33.724		1.64767			4
2024.02.23	16:47:33.838	1.64750	1.64769			6
2024.02.23	16:47:33.942		1.64768			4
2024.02.23	16:47:34.049	1.64749				2
2024.02.23	16:47:34.350		1.64769			4
2024.02.23	16:47:34.846	1.64750				2
2024.02.23	16:47:35.377	1.64749				2
2024.02.23	16:47:35.744		1.64770			4
2024.02.23	16:47:36.178	1.64747	1.64767			6
2024.02.23	16:47:36.281	1.64748				2
2024.02.23	16:47:36.385	1.64749				2
2024.02.23	16:47:36.495	1.64746				2
2024.02.23	16:47:36.632	1.64745	1.64766			6
2024.02.23	16:47:36.735	1.64746				2
2024.02.23	16:47:36.900	1.64745				2
2024.02.23	16:47:37.333	1.64748				2
2024.02.23	16:47:37.674	1.64749				2
2024.02.23	16:47:38.118	1.64751				2
2024.02.23	16:47:38.218	1.64752	1.64769			6
2024.02.23	16:47:38.333	1.64750				2
2024.02.23	16:47:38.434	1.64748	1.64766			6
2024.02.23	16:47:38.537	1.64746				2
2024.02.23	16:47:42.479	1.64745				2
2024.02.23	16:47:43.806	1.64736	1.64753			6
2024.02.23	16:47:43.907	1.64734				2
2024.02.23	16:47:44.014	1.64735				2
2024.02.23	16:47:44.128	1.64734	1.64754			6
2024.02.23	16:47:44.237		1.64753			4
2024.02.23	16:47:44.358	1.64736	1.64757			6
2024.02.23	16:47:44.463	1.64734	1.64754			6
2024.02.23	16:47:44.569		1.64755			4
2024.02.23	16:47:46.084	1.64735				2
2024.02.23	16:47:46.640	1.64734				2
2024.02.23	16:47:46.861	1.64732	1.64753			6
2024.02.23	16:47:46.984		1.64751			4
2024.02.23	16:47:47.087		1.64752			4
2024.02.23	16:47:47.343	1.64733	1.64751			6
2024.02.23	16:47:47.454		1.64750			4
2024.02.23	16:47:47.554	1.64734	1.64753			6
2024.02.23	16:47:47.667	1.64735	1.64755			6
2024.02.23	16:47:47.878	1.64736				2
2024.02.23	16:47:47.982	1.64737				2
2024.02.23	16:47:48.090	1.64738	1.64756			6
2024.02.23	16:47:48.823	1.64736				2
2024.02.23	16:47:49.082		1.64755			4
2024.02.23	16:47:49.386	1.64735				2
2024.02.23	16:47:49.492	1.64737	1.64756			6
2024.02.23	16:47:49.703	1.64739	1.64759			6
2024.02.23	16:47:49.938	1.64740				2
2024.02.23	16:47:50.298		1.64758			4
2024.02.23	16:47:50.433	1.64739				2
2024.02.23	16:47:50.713		1.64757			4
2024.02.23	16:47:51.451		1.64758			4
2024.02.23	16:47:51.685	1.64740				2
2024.02.23	16:47:51.789	1.64741	1.64761			6
2024.02.23	16:47:52.602	1.64742	1.64763			6
2024.02.23	16:47:52.701		1.64762			4
2024.02.23	16:47:54.306		1.64760			4
2024.02.23	16:47:54.409	1.64735	1.64755			6
2024.02.23	16:47:54.508	1.64737	1.64754			6
2024.02.23	16:47:54.614	1.64736				2
2024.02.23	16:47:54.821	1.64737				2
2024.02.23	16:47:54.926	1.64733				2
2024.02.23	16:47:55.026		1.64753			4
2024.02.23	16:47:55.233	1.64732	1.64752			6
2024.02.23	16:47:55.336	1.64731				2
2024.02.23	16:47:55.441		1.64751			4
2024.02.23	16:47:56.242	1.64730	1.64750			6
2024.02.23	16:47:56.624	1.64731				2
2024.02.23	16:47:56.766	1.64732	1.64748			6
2024.02.23	16:47:56.869	1.64731	1.64750			6
2024.02.23	16:47:57.108	1.64726	1.64745			6
2024.02.23	16:47:57.209		1.64744			4
2024.02.23	16:47:57.535	1.64725				2
2024.02.23	16:47:58.094		1.64743			4
2024.02.23	16:47:58.198		1.64744			4
2024.02.23	16:47:58.298		1.64743			4
2024.02.23	16:47:58.406	1.64722	1.64741			6
2024.02.23	16:47:58.507	1.64721	1.64742			6
2024.02.23	16:47:58.721		1.64741			4
2024.02.23	16:47:58.986	1.64719	1.64740			6
2024.02.23	16:47:59.096	1.64720				2
2024.02.23	16:47:59.349		1.64741			4
2024.02.23	16:47:59.523		1.64740			4
2024.02.23	16:47:59.628	1.64717	1.64737			6
2024.02.23	16:47:59.737	1.64719				2
2024.02.23	16:47:59.844	1.64717	1.64734			6
2024.02.23	16:47:59.947	1.64715				2
2024.02.23	16:48:00.184	1.64715	1.64735			6
2024.02.23	16:48:00.286	1.64714				2
2024.02.23	16:48:00.385	1.64715	1.64734			6
2024.02.23	16:48:00.588	1.64714	1.64733			6
2024.02.23	16:48:01.541	1.64716	1.64734			6
2024.02.23	16:48:02.315	1.64715				2
2024.02.23	16:48:02.779	1.64716				2
2024.02.23	16:48:03.857	1.64722	1.64739			6
2024.02.23	16:48:03.966		1.64742			4
2024.02.23	16:48:04.063		1.64740			4
2024.02.23	16:48:04.167	1.64719	1.64737			6
2024.02.23	16:48:04.270	1.64718				2
2024.02.23	16:48:04.575	1.64716	1.64735			6
2024.02.23	16:48:04.700	1.64717				2
2024.02.23	16:48:04.809	1.64716				2
2024.02.23	16:48:04.930	1.64717				2
2024.02.23	16:48:05.137	1.64716				2
2024.02.23	16:48:05.241	1.64717	1.64736			6
2024.02.23	16:48:05.342	1.64719	1.64738			6
2024.02.23	16:48:05.441	1.64718				2
2024.02.23	16:48:05.544	1.64720				2
2024.02.23	16:48:05.645	1.64721	1.64740			6
2024.02.23	16:48:05.747	1.64720	1.64739			6
2024.02.23	16:48:05.852	1.64719	1.64738			6
2024.02.23	16:48:05.975	1.64716	1.64736			6
2024.02.23	16:48:06.075		1.64735			4
2024.02.23	16:48:06.444	1.64715	1.64734			6
2024.02.23	16:48:06.547	1.64714				2
2024.02.23	16:48:07.008	1.64715				2
2024.02.23	16:48:07.331	1.64716				2
2024.02.23	16:48:08.926	1.64715	1.64733			6
2024.02.23	16:48:09.302	1.64716				2
2024.02.23	16:48:09.431	1.64715				2
2024.02.23	16:48:10.642		1.64734			4
2024.02.23	16:48:12.076	1.64714				2
2024.02.23	16:48:12.213		1.64733			4
2024.02.23	16:48:13.020	1.64713	1.64730			6
2024.02.23	16:48:13.505	1.64714	1.64733			6
2024.02.23	16:48:14.019		1.64732			4
2024.02.23	16:48:14.692	1.64713	1.64731			6
2024.02.23	16:48:15.013	1.64712	1.64729			6
2024.02.23	16:48:15.343	1.64713	1.64730			6
2024.02.23	16:48:15.447	1.64711	1.64728			6
2024.02.23	16:48:15.546	1.64709	1.64727			6
2024.02.23	16:48:16.286	1.64706	1.64726			6
2024.02.23	16:48:16.402	1.64707	1.64727			6
2024.02.23	16:48:17.985		1.64726			4
2024.02.23	16:48:18.086	1.64706				2
2024.02.23	16:48:19.338	1.64707				2
2024.02.23	16:48:19.995	1.64708	1.64727			6
2024.02.23	16:48:20.710	1.64709	1.64728			6
2024.02.23	16:48:20.809	1.64712	1.64731			6
2024.02.23	16:48:20.915	1.64711				2
2024.02.23	16:48:21.133	1.64710	1.64729			6
2024.02.23	16:48:21.595	1.64709	1.64728			6
2024.02.23	16:48:21.821		1.64729			4
2024.02.23	16:48:22.478	1.64710				2
2024.02.23	16:48:22.927		1.64731			4
2024.02.23	16:48:23.274		1.64730			4
2024.02.23	16:48:23.832	1.64711				2
2024.02.23	16:48:24.282	1.64713	1.64731			6
2024.02.23	16:48:24.380	1.64710				2
2024.02.23	16:48:24.484	1.64712				2
2024.02.23	16:48:25.107	1.64714				2
2024.02.23	16:48:25.212	1.64712	1.64730			6
2024.02.23	16:48:25.499		1.64731			4
2024.02.23	16:48:25.944	1.64710				2
2024.02.23	16:48:26.194	1.64712				2
2024.02.23	16:48:26.304	1.64710				2
2024.02.23	16:48:26.533	1.64712				2
2024.02.23	16:48:26.753	1.64711				2
2024.02.23	16:48:26.878	1.64712				2
2024.02.23	16:48:27.532	1.64714	1.64729			6
2024.02.23	16:48:27.632	1.64712	1.64731			6
2024.02.23	16:48:27.739	1.64714	1.64732			6
2024.02.23	16:48:27.839		1.64733			4
2024.02.23	16:48:27.943		1.64735			4
2024.02.23	16:48:28.372	1.64715				2
2024.02.23	16:48:28.547	1.64714				2
2024.02.23	16:48:29.285	1.64713				2
2024.02.23	16:48:29.392	1.64712	1.64732			6
2024.02.23	16:48:29.610	1.64714				2
2024.02.23	16:48:29.713	1.64713				2
2024.02.23	16:48:29.928	1.64711				2
2024.02.23	16:48:30.345	1.64712				2
2024.02.23	16:48:30.445	1.64714	1.64733			6
2024.02.23	16:48:30.553	1.64715	1.64734			6
2024.02.23	16:48:30.812		1.64735			4
2024.02.23	16:48:30.915	1.64712	1.64733			6
2024.02.23	16:48:31.020	1.64713	1.64732			6
2024.02.23	16:48:31.123	1.64714	1.64733			6
2024.02.23	16:48:31.689		1.64734			4
2024.02.23	16:48:31.843	1.64715				2
2024.02.23	16:48:32.053	1.64716				2
2024.02.23	16:48:32.166	1.64715				2
2024.02.23	16:48:32.373	1.64714				2
2024.02.23	16:48:32.728	1.64711	1.64729			6
2024.02.23	16:48:32.944	1.64712	1.64731			6
2024.02.23	16:48:33.155		1.64729			4
2024.02.23	16:48:33.254	1.64710				2
2024.02.23	16:48:33.361	1.64708	1.64728			6
2024.02.23	16:48:33.693	1.64709	1.64727			6
2024.02.23	16:48:34.084	1.64710				2
2024.02.23	16:48:34.192	1.64713				2
2024.02.23	16:48:34.640	1.64712				2
2024.02.23	16:48:35.314		1.64726			4
2024.02.23	16:48:35.518	1.64713	1.64729			6
2024.02.23	16:48:35.619	1.64714	1.64733			6
2024.02.23	16:48:35.721	1.64712	1.64732			6
2024.02.23	16:48:35.838		1.64731			4
2024.02.23	16:48:35.941	1.64714	1.64732			6
2024.02.23	16:48:36.042	1.64712	1.64731			6
2024.02.23	16:48:36.145	1.64713	1.64732			6
2024.02.23	16:48:36.412	1.64711				2
2024.02.23	16:48:36.512		1.64730			4
2024.02.23	16:48:36.625	1.64710	1.64729			6
2024.02.23	16:48:37.763	1.64712	1.64730			6
2024.02.23	16:48:37.864	1.64711				2
2024.02.23	16:48:37.972		1.64729			4
2024.02.23	16:48:38.075		1.64732			4
2024.02.23	16:48:38.186		1.64731			4
2024.02.23	16:48:38.325		1.64730			4
2024.02.23	16:48:38.427		1.64729			4
2024.02.23	16:48:38.645	1.64712	1.64730			6
2024.02.23	16:48:38.757	1.64711	1.64729			6
2024.02.23	16:48:38.907	1.64713				2
2024.02.23	16:48:39.027		1.64732			4
2024.02.23	16:48:39.133	1.64712	1.64731			6
2024.02.23	16:48:39.237	1.64711	1.64729			6
2024.02.23	16:48:39.592	1.64710				2
2024.02.23	16:48:39.809	1.64711				2
2024.02.23	16:48:39.913	1.64713				2
2024.02.23	16:48:40.166	1.64712				2
2024.02.23	16:48:40.487	1.64713				2
2024.02.23	16:48:40.926	1.64714	1.64734			6
2024.02.23	16:48:41.029	1.64713				2
2024.02.23	16:48:41.471		1.64732			4
2024.02.23	16:48:41.807	1.64717	1.64737			6
2024.02.23	16:48:41.907	1.64724	1.64741			6
2024.02.23	16:48:42.008	1.64722	1.64740			6
