<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.05	14:36:00	0.85546	0.85548	0.85539	0.85544	34	0	13
2024.02.05	14:39:00	0.85544	0.85549	0.85534	0.85539	68	0	13
2024.02.05	14:42:00	0.85539	0.85552	0.85533	0.85547	62	0	13
2024.02.05	14:45:00	0.85547	0.85563	0.85546	0.85552	79	0	13
2024.02.05	14:48:00	0.85552	0.85592	0.85552	0.85585	106	0	13
2024.02.05	14:51:00	0.85585	0.85599	0.85581	0.85588	119	0	13
2024.02.05	14:54:00	0.85588	0.85599	0.85583	0.85595	100	0	13
2024.02.05	14:57:00	0.85594	0.85613	0.85593	0.85613	86	0	13
2024.02.05	15:00:00	0.85613	0.85613	0.85589	0.85595	128	0	13
2024.02.05	15:03:00	0.85594	0.85621	0.85593	0.85608	102	0	13
2024.02.05	15:06:00	0.85608	0.85610	0.85583	0.85590	88	0	13
2024.02.05	15:09:00	0.85588	0.85593	0.85582	0.85583	63	0	13
2024.02.05	15:12:00	0.85583	0.85586	0.85576	0.85577	87	0	13
2024.02.05	15:15:00	0.85577	0.85594	0.85573	0.85594	92	0	13
2024.02.05	15:18:00	0.85594	0.85597	0.85586	0.85586	65	0	13
2024.02.05	15:21:00	0.85586	0.85588	0.85571	0.85573	67	0	13
2024.02.05	15:24:00	0.85573	0.85591	0.85573	0.85591	81	0	13
2024.02.05	15:27:00	0.85592	0.85610	0.85588	0.85606	48	0	13
2024.02.05	15:30:00	0.85606	0.85613	0.85598	0.85611	69	0	13
2024.02.05	15:33:00	0.85610	0.85612	0.85594	0.85598	103	0	13
2024.02.05	15:36:00	0.85599	0.85609	0.85587	0.85588	79	0	13
2024.02.05	15:39:00	0.85588	0.85593	0.85587	0.85588	63	0	13
2024.02.05	15:42:00	0.85587	0.85589	0.85574	0.85577	45	0	13
2024.02.05	15:45:00	0.85576	0.85578	0.85557	0.85559	77	0	13
2024.02.05	15:48:00	0.85556	0.85559	0.85553	0.85559	96	0	13
2024.02.05	15:51:00	0.85558	0.85566	0.85546	0.85560	122	0	13
2024.02.05	15:54:00	0.85560	0.85570	0.85551	0.85552	95	0	13
2024.02.05	15:57:00	0.85552	0.85556	0.85533	0.85535	94	0	13
2024.02.05	16:00:00	0.85534	0.85549	0.85518	0.85546	123	0	13
2024.02.05	16:03:00	0.85546	0.85549	0.85534	0.85540	82	0	13
2024.02.05	16:06:00	0.85540	0.85544	0.85523	0.85535	99	0	13
2024.02.05	16:09:00	0.85535	0.85543	0.85529	0.85538	113	0	13
2024.02.05	16:12:00	0.85538	0.85545	0.85535	0.85537	58	0	13
2024.02.05	16:15:00	0.85537	0.85539	0.85529	0.85531	44	0	13
2024.02.05	16:18:00	0.85531	0.85540	0.85529	0.85534	74	0	13
2024.02.05	16:21:00	0.85533	0.85533	0.85523	0.85531	40	0	13
2024.02.05	16:24:00	0.85530	0.85541	0.85525	0.85533	95	0	13
2024.02.05	16:27:00	0.85534	0.85540	0.85526	0.85526	93	0	13
2024.02.05	16:30:00	0.85526	0.85545	0.85519	0.85545	142	0	13
2024.02.05	16:33:00	0.85545	0.85546	0.85519	0.85529	106	0	13
2024.02.05	16:36:00	0.85529	0.85535	0.85525	0.85526	83	0	13
2024.02.05	16:39:00	0.85526	0.85553	0.85524	0.85551	119	0	13
2024.02.05	16:42:00	0.85551	0.85553	0.85533	0.85533	131	0	13
