<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.16	10:25:00	18.82323	18.85688	18.81769	18.85563	453	0	100
2024.01.16	10:30:00	18.85563	18.88457	18.85097	18.88188	503	0	118
2024.01.16	10:35:00	18.88223	18.90188	18.88188	18.88395	535	0	154
2024.01.16	10:40:00	18.88444	18.89468	18.86749	18.86995	649	0	133
2024.01.16	10:45:00	18.86901	18.88108	18.85975	18.86009	477	0	100
2024.01.16	10:50:00	18.86083	18.87839	18.85502	18.87528	465	0	134
2024.01.16	10:55:00	18.87528	18.88052	18.86571	18.86571	460	0	100
2024.01.16	11:00:00	18.86698	18.87078	18.85108	18.85968	748	0	100
2024.01.16	11:05:00	18.85968	18.88637	18.85618	18.85828	430	0	100
2024.01.16	11:10:00	18.85828	18.86059	18.84304	18.84416	477	0	100
2024.01.16	11:15:00	18.84352	18.86239	18.84310	18.85499	371	0	100
2024.01.16	11:20:00	18.85468	18.86206	18.84818	18.86038	741	0	100
2024.01.16	11:25:00	18.86054	18.86487	18.85785	18.86313	321	0	104
2024.01.16	11:30:00	18.86338	18.86542	18.85371	18.85411	381	0	100
2024.01.16	11:35:00	18.85476	18.87263	18.85476	18.86866	263	0	100
2024.01.16	11:40:00	18.86929	18.88594	18.86929	18.87868	512	0	100
2024.01.16	11:45:00	18.87868	18.89018	18.86814	18.88739	467	0	100
2024.01.16	11:50:00	18.88698	18.89051	18.86836	18.87138	553	0	104
2024.01.16	11:55:00	18.87179	18.88164	18.87008	18.88043	207	0	100
2024.01.16	12:00:00	18.88215	18.89269	18.87500	18.87798	376	0	104
2024.01.16	12:05:00	18.87798	18.88038	18.86907	18.87081	344	0	126
2024.01.16	12:10:00	18.87124	18.88448	18.86846	18.87563	232	0	100
2024.01.16	12:15:00	18.87568	18.88738	18.87461	18.88419	290	0	106
2024.01.16	12:20:00	18.88419	18.88419	18.87404	18.87920	415	0	141
2024.01.16	12:25:00	18.87902	18.89516	18.87477	18.89400	475	0	100
2024.01.16	12:30:00	18.89400	18.89792	18.88754	18.89048	352	0	100
2024.01.16	12:35:00	18.89038	18.89038	18.87733	18.88588	204	0	207
2024.01.16	12:40:00	18.88588	18.89458	18.87721	18.87802	306	0	100
2024.01.16	12:45:00	18.87757	18.89188	18.87700	18.88938	167	0	100
2024.01.16	12:50:00	18.88938	18.90018	18.88696	18.90003	194	0	100
2024.01.16	12:55:00	18.90003	18.91208	18.89348	18.89348	271	0	207
2024.01.16	13:00:00	18.89346	18.90344	18.89115	18.89835	252	0	132
2024.01.16	13:05:00	18.89859	18.90695	18.89524	18.90157	327	0	127
2024.01.16	13:10:00	18.90206	18.92468	18.90155	18.91938	387	0	104
2024.01.16	13:15:00	18.91938	18.92688	18.91188	18.92438	177	0	145
2024.01.16	13:20:00	18.92438	18.92608	18.91798	18.91999	306	0	164
2024.01.16	13:25:00	18.91999	18.93089	18.91492	18.92058	276	0	100
2024.01.16	13:30:00	18.92108	18.92288	18.90497	18.92088	283	0	100
2024.01.16	13:35:00	18.92088	18.93028	18.90528	18.90698	261	0	159
2024.01.16	13:40:00	18.90668	18.91388	18.89958	18.90548	255	0	100
2024.01.16	13:45:00	18.90543	18.91452	18.89818	18.89858	352	0	100
2024.01.16	13:50:00	18.89851	18.90463	18.89415	18.89608	303	0	104
2024.01.16	13:55:00	18.89578	18.90525	18.89411	18.89921	443	0	184
2024.01.16	14:00:00	18.89962	18.90685	18.89785	18.90536	386	0	173
2024.01.16	14:05:00	18.90536	18.92428	18.90398	18.90748	564	0	100
2024.01.16	14:10:00	18.90708	18.92253	18.90029	18.91467	362	0	100
2024.01.16	14:15:00	18.91491	18.91608	18.90888	18.91489	202	0	130
2024.01.16	14:20:00	18.91468	18.91758	18.91382	18.91516	206	0	100
2024.01.16	14:25:00	18.91495	18.92478	18.90013	18.90117	301	0	100
2024.01.16	14:30:00	18.90095	18.90598	18.89526	18.90078	387	0	100
